taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	GOLD Analysis Project Type	IMG Submission ID	GOLD Analysis Project ID	GOLD Sequencing Project ID	GOLD Study ID	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Depth In Meters	Genome Size  * assembled	Gene Count  * assembled	Predicted Viruses
8115907910	Bacteria	Finished	Halomonas piezotolerans NBT06E8 genome sequencing	Halomonas piezotolerans NBT06E8	Shanghai Ocean University	8115907910	Genome Analysis (Isolate)	348504	Ga0561478	Gp0649838	Gs0157386	Environmental	Aquatic	Sediment	Marine	Unclassified	8900.000000	3945801	3716	
2987064546	Bacteria	Finished	Oceanisphaera profunda SM1222 complete genome	Oceanisphaera profunda SM1222		2987064546	Genome Analysis (Isolate)	288773	Ga0588640	Gp0218809	Gs0129153	Environmental	Aquatic	Oceanic	Marine	Sediment	2022.000000	3508860	3218	
8126889565	Bacteria	Permanent Draft	Marinimicrococcus flavescens YIM 152171 genome sequencing	Marinimicrococcus flavescens YIM 152171	Yunnan University	8126889565	Genome Analysis (Isolate)	361082	Ga0675512	Gp0829913	Gs0168078	Environmental	Aquatic	Oceanic	Marine	Sediment	933.000000	3001346	2885	
2835863684	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Gammaproteobacteria bacterium SCGC AC-312_N18v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835863684	Single Cell Analysis (screened)	219104	Ga0394595	Gp0139202	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	1000.000000	263254	272	
2835846698	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Deltaproteobacteria bacterium SCGC AC-312_F14 - v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835846698	Single Cell Analysis (screened)	219073	Ga0394631	Gp0124921	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	1000.000000	554932	543	
2993912686	Bacteria	Finished	Gaiellales bacterium Genome sequencing	Miltoncostaea oceani SCSIO 61214	Chinese Academy of Sciences, South China Sea Institute of Oceanology	2993912686	Genome Analysis (Isolate)	290469	Ga0522903	Gp0606817	Gs0156015	Environmental	Aquatic	Sediment	Marine	Unclassified	323.000000	4542116	4742	
2835852464	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Deltaproteobacteria bacterium SCGC AC-312_I05v3 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835852464	Single Cell Analysis (screened)	219084	Ga0394649	Gp0157098	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	1000.000000	804821	862	
2835869690	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Deferribacteres bacterium SCGC AC-337_C06 - v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835869690	Single Cell Analysis (screened)	219119	Ga0394618	Gp0124953	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	3000.000000	1452282	1269	
8003897556	Bacteria	Finished	Halomonas sp. MCCC 1A13316	Halomonas sulfidivorans MCCC 1A13718	The Third Institute of Oceanography, Key Laboratory of Marine Biogenetic Resources	8003897556	Genome Analysis (Isolate)	295400	Ga0593065	Gp0703686	Gs0153088	Environmental	Aquatic	Oceanic	Marine	Sediment	1618.000000	4572976	4343	
8131335380	Bacteria	Finished	Desulfurobacterium thermolithotrophum HR11 genome sequencing	Desulfurobacterium thermolithotrophum HR11	University of Massachusetts, Amherst	8131335380	Genome Analysis (Isolate)	363200	Ga0677027	Gp0490498	Gs0145978	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	2134.000000	1573783	1729	
8002169147	Bacteria	Permanent Draft	Rheinheimera sp. GL-53 genome sequencing	Rheinheimera oceanensis GL-53	Second Institute of Oceanography, State Oceanic Administration	8002169147	Genome Analysis (Isolate)	294989	Ga0594733	Gp0701010	Gs0160894	Environmental	Aquatic	Unclassified	Marine	Unclassified	5526.000000	4570787	4314	
2835850632	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Deferribacteres bacterium SCGC AC-312_G14 - v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835850632	Single Cell Analysis (screened)	219081	Ga0394627	Gp0124952	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	1000.000000	1037657	899	
8003201789	Bacteria	Finished	Candidatus Sulfurimonas marisnigri SoZ1	Candidatus Sulfurimonas baltica GD2	Leibniz Institute of Baltic Sea Research	8003201789	Genome Analysis (Isolate)	295239	Ga0593014	Gp0703667	Gs0152542	Environmental	Aquatic	Unclassified	Marine	Unclassified	225.000000	2737757	2799	
2835843556	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Deltaproteobacteria bacterium SCGC AC-312_E16 - v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835843556	Single Cell Analysis (screened)	219069	Ga0394582	Gp0124920	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	1000.000000	1154659	1086	
2835839633	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Deferribacteres bacterium SCGC AC-312_D09v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835839633	Single Cell Analysis (screened)	219062	Ga0394559	Gp0124144	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	1000.000000	612428	630	
2737471721	Bacteria	Permanent Draft	Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA	Pelagibacter bacterium JGI 01_K4_750m (unscreened)	DOE Joint Genome Institute  (JGI)	2737471721	Single Cell Analysis (unscreened)	133286	Ga0191979	Gp0216018	Gs0128773	Environmental	Aquatic	Oceanic	Marine	Unclassified	750.000000	704199	800	
2835873165	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Alphaproteobacteria bacterium SCGC AC-337_F16v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835873165	Single Cell Analysis (screened)	219124	Ga0394591	Gp0139203	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	3000.000000	236553	307	
2993883745	Bacteria	Finished	Gaiellales bacterium Genome sequencing	Miltoncostaea marina SCSIO 60955	Chinese Academy of Sciences, South China Sea Institute of Oceanology	2993883745	Genome Analysis (Isolate)	290463	Ga0519793	Gp0606816	Gs0156015	Environmental	Aquatic	Sediment	Marine	Unclassified	460.000000	3370274	3456	
2982416851	Bacteria	Finished	From deep-sea exploration to deep sequencing: The lost world of bioactive compounds	Lacinutrix shetlandiensis sp. nov. WUR7	Leibniz Institute DSMZ - German Collection of Microorganisms and Cell Cultures	2982416851	Genome Analysis (Isolate)	285293	Ga0575461	Gp0502174	Gs0142204	Environmental	Aquatic	Marine basin floor	Marine	Sediment	1950.200000 to 5000.000000	3987475	3566	
2835875901	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Gammaproteobacteria bacterium SCGC AC-337_M13v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835875901	Single Cell Analysis (screened)	219132	Ga0394598	Gp0139201	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	3000.000000	825025	841	
3000791841	Bacteria	Finished	Pontivivens sp. MT2928	Pontivivens sp. MT2928	Yantai University	3000791841	Genome Analysis (Isolate)	292678	Ga0486288	Gp0546736	Gs0152390	Environmental	Aquatic	Sediment	Marine	Unclassified	6477.000000	4199362	4258	
8124584193	Bacteria	Finished	Streptomyces profundus MA3_2.13 genome sequencing	Streptomyces profundus MA3_2.13	University of Porto	8124584193	Genome Analysis (Isolate)	360568	Ga0674312	Gp0828695	Gs0167518	Environmental	Aquatic	Deep subsurface	Marine	Unclassified	2300.000000	7653710	6449	
3003799974	Bacteria	Finished	Halomonas sp. MCCC 1A13316	Halomonas sp. MCCC 1A13316	The Third Institute of Oceanography, Key Laboratory of Marine Biogenetic Resources	3003799974	Genome Analysis (Isolate)	293415	Ga0490851	Gp0548583	Gs0153088	Environmental	Aquatic	Oceanic	Marine	Sediment	1618.000000	4490931	4261	
8068961585	Bacteria	Permanent Draft	Genus Alteromonas Genome sequencing	Alteromonas gracilis 9a2	Second Institute of Oceanography, State Oceanic Administration	8068961585	Genome Analysis (Isolate)	321441	Ga0488671	Gp0551031	Gs0138545	Environmental	Aquatic	Sediment	Marine	Unclassified	6310.000000	4324193	3814	
3001620591	Bacteria	Finished	Hydrogenovibrio crunogenus SP-41 genome sequencing	Hydrogenovibrio crunogenus SP-41	University of Hamburg	3001620591	Genome Analysis (Isolate)	292865	Ga0581563	Gp0682836	Gs0159659	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	2980.000000	2453259	2384	
2835868454	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Verrucomicrobia bacterium SCGC AC-337_B10 - v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835868454	Single Cell Analysis (screened)	219117	Ga0394539	Gp0124943	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	3000.000000	480872	424	
8063192154	Bacteria	Permanent Draft	Deferribacter autotrophicus SL50	Deferribacter autotrophicus SL50	Winogradsky Institute of Microbiology	8063192154	Genome Analysis (Isolate)	319960	Ga0487770	Gp0548989	Gs0153271	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	4100.000000	2542980	2588	
8052475915	Bacteria	Permanent Draft	Pseudomonas putida from marine environment Genome sequencing and assembly	Pseudomonas putida KH-21-134	The University of Tokyo	8052475915	Genome Analysis (Isolate)	315303	Ga0452403	Gp0504102	Gs0149556	Environmental	Aquatic	Oceanic	Marine	Unclassified	1000.000000	6002819	5802	
2835873473	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Chloroflexi bacterium SCGC AC-337_F21 - v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835873473	Single Cell Analysis (screened)	219125	Ga0394621	Gp0124944	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	3000.000000	646945	659	
2835874133	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Deltaproteobacteria bacterium SCGC AC-337_G17 - v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835874133	Single Cell Analysis (screened)	219126	Ga0394622	Gp0124927	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	3000.000000	245208	255	
2835837506	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Gammaproteobacteria bacterium SCGC AC-312_C09 - v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835837506	Single Cell Analysis (screened)	219058	Ga0394542	Gp0124932	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	1000.000000	268295	288	
8068789207	Bacteria	Permanent Draft	Psychrobacter nivimaris LAMA 639	Psychrobacter nivimaris LAMA 639	University of Vale do Itajai	8068789207	Genome Analysis (Isolate)	321387	Ga0488866	Gp0548379	Gs0153006	Environmental	Aquatic	Sediment	Marine	Unclassified	4400.000000	3282829	2882	
2835857301	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Deltaproteobacteria bacterium SCGC AC-312_J15v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835857301	Single Cell Analysis (screened)	219090	Ga0394589	Gp0139197	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	3000.000000	246178	210	
8086292788	Bacteria	Finished	Tepidibacter hydrothermalis SWIR-1 genome sequencing	Tepidibacter hydrothermalis SWIR-1	Institute of Deep-Sea Science and Engineering, CAS	8086292788	Genome Analysis (Isolate)	331527	Ga0630604	Gp0778934	Gs0164873	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	2770.000000	4161809	4194	
8068211824	Bacteria	Permanent Draft	Whole-genome sequencing of Pseudonocardia spp. isolated from the deep Southern Ocean Genome sequencing	Pseudonocardia oceani KRD184	University of Strathclyde	8068211824	Genome Analysis (Isolate)	321256	Ga0585617	Gp0684626	Gs0160198	Environmental	Aquatic	Oceanic	Marine	Sediment	4060.000000	6426378	6799	
8023679297	Bacteria	Permanent Draft	Hydrothermal plume microbial communities from Tui Malila hydrothermal field, Lau Basin, Pacific Ocean	Campylobacterales bacterium UWMA-0117	University of Michigan	8023679297	Metagenome-Assembled Genome	301737	Ga0606356	Gp0741498	Gs0161798							1340452	1456	
8056872190	Bacteria	Finished	Mariluticola halotolerans LMO-2 genome sequencing	Mariluticola halotolerans LMO-2	Shanghai Jiao Tong University	8056872190	Genome Analysis (Isolate)	317221	Ga0616764	Gp0763318	Gs0163828	Environmental	Aquatic	Oceanic	Marine	Sediment	3219.700000	3446865	3349	
2835841556	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Deltaproteobacteria bacterium SCGC AC-312_E03 - v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835841556	Single Cell Analysis (screened)	219065	Ga0394575	Gp0124924	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	1000.000000	316913	313	
2835858155	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Gammaproteobacteria bacterium SCGC AC-312_L19 - v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835858155	Single Cell Analysis (screened)	219093	Ga0394615	Gp0124934	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	1000.000000	272791	294	
2993938144	Bacteria	Permanent Draft	Genome Sequencing of Anaeromicrobium sediminis DY2726D	Anaeromicrobium sediminis DY2726D	The Third Institute of Oceanography, Key Laboratory of Marine Biogenetic Resources	2993938144	Genome Analysis (Isolate)	290476	Ga0486145	Gp0537519	Gs0151217	Environmental	Aquatic	Oceanic	Marine	Sediment	5445.000000	4710588	4619	
2835845861	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Deltaproteobacteria bacterium SCGC AC-312_F05 - v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835845861	Single Cell Analysis (screened)	219072	Ga0394577	Gp0124925	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	1000.000000	848365	836	
2835848492	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Gammaproteobacteria bacterium SCGC AC-312_G02 - v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835848492	Single Cell Analysis (screened)	219076	Ga0394626	Gp0124935	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	1000.000000	373372	395	
3000562897	Bacteria	Permanent Draft	Halovulum marinum 2CG4	Halovulum marinum 2CG4	Chinese Academy of Science, Institute of Microbiology	3000562897	Genome Analysis (Isolate)	292623	Ga0487836	Gp0548926	Gs0153230	Environmental	Aquatic	Unclassified	Marine	Unclassified	4213.000000	4633797	4665	
8052522558	Bacteria	Permanent Draft	Pseudomonas putida from marine environment Genome sequencing and assembly	Pseudomonas putida KH-21-114	The University of Tokyo	8052522558	Genome Analysis (Isolate)	315313	Ga0452402	Gp0504101	Gs0149556	Environmental	Aquatic	Oceanic	Marine	Unclassified	1000.000000	5921603	5695	
2987519978	Bacteria	Finished	Halomonas titanicae PA16-9	Halomonas titanicae PA16-9		2987519978	Genome Analysis (Isolate)	288889	Ga0588376	Gp0406037	Gs0142243	Environmental	Aquatic	Oceanic	Marine	Sediment	5135.000000	5515510	6508	
2976164521	Bacteria	Permanent Draft	Roseihalotalea indica TK19036 genome sequencing	Roseihalotalea indica TK19036	Xiamen University	2976164521	Genome Analysis (Isolate)	283137	Ga0573617	Gp0652861	Gs0158276	Environmental	Aquatic	Oceanic	Marine	Unclassified	500.000000	8271659	6889	
2835877376	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Gammaproteobacteria bacterium SCGC AC-337_P08v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835877376	Single Cell Analysis (screened)	219136	Ga0394597	Gp0139200	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	3000.000000	1098235	1102	
2835841870	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Deferribacteres bacterium SCGC AC-312_E04 - v2 (contamination screened) decontaminated (version 2)	DOE Joint Genome Institute  (JGI)	2835841870	Single Cell Analysis (screened)	219066	Ga0394557	Gp0124950	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	1000.000000	612084	574	
